Filename, Package, Minor, Major, Total, Ownership, #Bugs
TestPrecedenceQueryParser.java,org.apache.lucene.queryparser.flexible.precedence,0,2,2,0.60,0
IndonesianStemmer.java,org.apache.lucene.analysis.id,0,0,0,0.00,0
SimpleHTMLEncoder.java,org.apache.lucene.search.highlight,0,0,0,0.00,0
DistributingUpdateProcessorFactory.java,org.apache.solr.update.processor,0,0,0,0.00,0
SignatureUpdateProcessorFactoryTest.java,org.apache.solr.update.processor,0,3,3,0.50,0
HungarianStemmer.java,org.tartarus.snowball.ext,0,0,0,0.00,0
PassageScorer.java,org.apache.lucene.search.postingshighlight,0,0,0,0.00,0
PropertiesUtil.java,org.apache.solr.util,0,1,1,1.00,0
BlendedInfixSuggester.java,org.apache.lucene.search.suggest.analyzing,0,4,4,0.71,2
BulkOperationPacked9.java,org.apache.lucene.util.packed,0,0,0,0.00,0
BooleanQueryNode.java,org.apache.lucene.queryparser.flexible.core.nodes,0,0,0,0.00,0
TestSimpleFacetsExample.java,org.apache.lucene.demo.facet,0,2,2,0.50,0
TestPagedBytes.java,org.apache.lucene.util,0,3,3,0.40,0
TestBrazilianAnalyzer.java,org.apache.lucene.analysis.br,0,1,1,1.00,0
TestFieldCacheTermsFilter.java,org.apache.lucene.search,0,3,3,0.67,0
Dictionary.java,org.apache.lucene.search.spell,0,1,1,1.00,0
ContentStream.java,org.apache.solr.common.util,0,0,0,0.00,0
TestGalicianStemFilter.java,org.apache.lucene.analysis.gl,0,1,1,1.00,0
TestDocInverterPerFieldErrorInfo.java,org.apache.lucene.index,0,4,4,0.25,0
AbstractDataImportHandlerTestCase.java,org.apache.solr.handler.dataimport,0,2,2,0.67,0
TestJapanesePartOfSpeechStopFilterFactory.java,org.apache.lucene.analysis.ja,0,2,2,0.67,0
UAX29URLEmailAnalyzer.java,org.apache.lucene.analysis.standard,0,2,2,0.75,0
TestDeletionPolicy.java,org.apache.lucene.index,0,5,5,0.44,0
SloppyMath.java,org.apache.lucene.util,0,2,2,0.50,0
SpellCheckCorrection.java,org.apache.solr.spelling,0,0,0,0.00,0
SolrInfoMBean.java,org.apache.solr.core,0,0,0,0.00,0
SuggestStopFilter.java,org.apache.lucene.search.suggest.analyzing,0,0,0,0.00,0
ClassificationTestBase.java,org.apache.lucene.classification,0,4,4,0.40,0
QueryTemplateManager.java,org.apache.lucene.queryparser.xml,0,1,1,1.00,0
TestIndexWriterWithThreads.java,org.apache.lucene.index,0,5,5,0.45,0
SrndQueryTest.java,org.apache.lucene.queryparser.surround.query,0,0,0,0.00,0
LicenseCheckTask.java,org.apache.lucene.validation,0,3,3,0.33,0
DistributedTermsComponentTest.java,org.apache.solr.handler.component,0,2,2,0.50,0
MockCoreContainer.java,org.apache.solr.util,0,1,1,1.00,0
GermanMinimalStemFilter.java,org.apache.lucene.analysis.de,0,0,0,0.00,0
TestEnglishAnalyzer.java,org.apache.lucene.analysis.en,0,2,2,0.67,0
VectorValueSource.java,org.apache.lucene.queries.function.valuesource,0,1,1,1.00,0
TestDateFilter.java,org.apache.lucene.search,0,2,2,0.50,0
TestOrdinalMappingLeafReader.java,org.apache.lucene.facet.taxonomy,0,1,1,1.00,0
TestSubScorerFreqs.java,org.apache.lucene.search,0,5,5,0.30,0
PersistentSnapshotDeletionPolicy.java,org.apache.lucene.index,0,2,2,0.67,0
CoalescedUpdates.java,org.apache.lucene.index,0,3,3,0.50,0
TestSlowFuzzyQuery.java,org.apache.lucene.sandbox.queries,0,2,2,0.50,0
MergeScheduler.java,org.apache.lucene.index,0,2,2,0.67,0
TestCharsRef.java,org.apache.lucene.util,0,2,2,0.50,0
Lookup.java,org.apache.lucene.search.suggest,0,4,4,0.33,0
TestJavaBinCodec.java,org.apache.solr.common.util,0,4,4,0.50,0
TestSolrJ.java,org.apache.solr.search,0,1,1,1.00,0
FloatTaxonomyFacets.java,org.apache.lucene.facet.taxonomy,0,1,1,1.00,0
IndexReader.java,org.apache.lucene.index,0,5,5,0.29,0
Direct8.java,org.apache.lucene.util.packed,0,2,2,0.50,0
DocValuesMultiTest.java,org.apache.solr.schema,0,5,5,0.20,0
Config.java,org.apache.lucene.benchmark.byTask.utils,0,1,1,1.00,0
SearchEquivalenceTestBase.java,org.apache.lucene.search,0,3,3,0.60,4
ToolRunnerHelpFormatter.java,org.apache.solr.hadoop,0,1,1,1.00,0
FloatDocValuesField.java,org.apache.lucene.document,0,2,2,0.50,0
WindowsDirectory.java,org.apache.lucene.store,0,2,2,0.50,0
TopOrdAndIntQueue.java,org.apache.lucene.facet,0,1,1,1.00,0
TestFoldingMultitermExtrasQuery.java,org.apache.solr.analysis,0,2,2,0.50,0
FilterAsynchronousFileChannel.java,org.apache.lucene.mockfile,0,1,1,1.00,0
AbstractSolrMorphlineZkTestBase.java,org.apache.solr.morphlines.solr,0,6,6,0.40,0
TestSimpleTextSegmentInfoFormat.java,org.apache.lucene.codecs.simpletext,0,1,1,1.00,0
CloudConfigSetService.java,org.apache.solr.cloud,0,1,1,1.00,0
SyncSliceTest.java,org.apache.solr.cloud,0,4,4,0.64,0
PositionSpan.java,org.apache.lucene.search.highlight,0,0,0,0.00,0
SimpleOrderedMap.java,org.apache.solr.common.util,0,2,2,0.50,0
SolrOutputFormat.java,org.apache.solr.hadoop,0,2,2,0.67,1
TestMultiTermQueryRewrites.java,org.apache.lucene.search,0,3,3,0.33,0
TestTermsEnum.java,org.apache.lucene.index,0,4,4,0.65,1
AnalysisRequestHandlerBase.java,org.apache.solr.handler,0,2,2,0.67,1
TestRestManager.java,org.apache.solr.rest,0,4,4,0.33,0
RecordingJSONParser.java,org.apache.solr.util,0,1,1,1.00,0
TestSnowball.java,org.apache.lucene.analysis.snowball,0,1,1,1.00,0
PathQueryNode.java,org.apache.lucene.queryparser.flexible.core.nodes,0,1,1,1.00,0
ParserExtension.java,org.apache.lucene.queryparser.ext,0,0,0,0.00,0
AnalysisParams.java,org.apache.solr.common.params,0,0,0,0.00,0
TestTypeTokenFilterFactory.java,org.apache.lucene.analysis.core,0,0,0,0.00,0
Sorting.java,org.apache.solr.search,0,1,1,1.00,0
TestConstantScoreQuery.java,org.apache.lucene.search,0,3,3,0.50,2
TestMemoryPostingsFormat.java,org.apache.lucene.codecs.memory,0,2,2,0.50,0
NumberRangePrefixTree.java,org.apache.lucene.spatial.prefix.tree,0,1,1,1.00,0
TestControlledRealTimeReopenThread.java,org.apache.lucene.search,0,6,6,0.36,0
FacetRequest.java,org.apache.solr.analytics.request,0,1,1,1.00,0
Test4GBStoredFields.java,org.apache.lucene.index,0,4,4,0.33,0
TestZKPropertiesWriter.java,org.apache.solr.handler.dataimport,0,2,2,0.60,0
MRUnitBase.java,org.apache.solr.hadoop,0,4,4,0.33,0
TreeMergeMapper.java,org.apache.solr.hadoop,0,0,0,0.00,0
MockReaderWrapper.java,org.apache.lucene.analysis,0,1,1,1.00,0
SetPropTask.java,org.apache.lucene.benchmark.byTask.tasks,0,0,0,0.00,0
FuzzyLookupFactory.java,org.apache.solr.spelling.suggest.fst,0,1,1,1.00,0
SuggestWordQueue.java,org.apache.lucene.search.spell,0,0,0,0.00,0
TestParallelLeafReader.java,org.apache.lucene.index,0,1,1,1.00,0
FacetSource.java,org.apache.lucene.benchmark.byTask.feeds,0,0,0,0.00,0
WriteEnwikiLineDocTaskTest.java,org.apache.lucene.benchmark.byTask.tasks,0,2,2,0.50,0
NoOpResponseParserTest.java,org.apache.solr.client.solrj.response,0,5,5,0.38,0
SchemaSimilarityFactory.java,org.apache.solr.search.similarities,0,0,0,0.00,0
DOMUtilTestBase.java,org.apache.solr.util,0,0,0,0.00,0
CacheHeaderTestBase.java,org.apache.solr.servlet,0,3,3,0.33,0
TestUsageTrackingFilterCachingPolicy.java,org.apache.lucene.search,0,1,1,1.00,0
SpatialTestData.java,org.apache.lucene.spatial,0,3,3,0.33,0
Rescorer.java,org.apache.lucene.search,0,1,1,1.00,0
EdgeNGramTokenizerTest.java,org.apache.lucene.analysis.ngram,0,3,3,0.50,0
TestSolrXml.java,org.apache.solr.core,0,8,8,0.22,1
Test03Distance.java,org.apache.lucene.queryparser.surround.query,0,0,0,0.00,0
BaseSolrResource.java,org.apache.solr.rest,0,5,5,0.33,0
ZkNodePropsTest.java,org.apache.solr.cloud,0,1,1,1.00,0
BeiderMorseFilter.java,org.apache.lucene.analysis.phonetic,0,1,1,1.00,0
Stats.java,org.apache.lucene.codecs.blocktree,0,3,3,0.50,0
CharArrayIterator.java,org.apache.lucene.analysis.util,0,0,0,0.00,0
TestHighlightDedupGrouping.java,org.apache.solr,0,4,4,0.40,0
TestSimpleSortedSetFacetsExample.java,org.apache.lucene.demo.facet,0,1,1,1.00,0
MapInitializedPlugin.java,org.apache.solr.util.plugin,0,0,0,0.00,0
AllowLeadingWildcardProcessor.java,org.apache.lucene.queryparser.flexible.standard.processors,0,0,0,0.00,0
MockExchangeRateProvider.java,org.apache.solr.schema,0,1,1,1.00,0
TFIDFSimilarity.java,org.apache.lucene.search.similarities,0,3,3,0.50,1
SimpleSortedSetFacetsExample.java,org.apache.lucene.demo.facet,0,4,4,0.38,0
PackedInts.java,org.apache.lucene.util.packed,0,2,2,0.55,0
StemmerOverrideFilter.java,org.apache.lucene.analysis.miscellaneous,0,3,3,0.33,0
TestBaseStatsCache.java,org.apache.solr.search.stats,0,2,2,0.50,0
Test2BFST.java,org.apache.lucene.util.fst,0,5,5,0.29,0
PivotListEntry.java,org.apache.solr.util,0,1,1,1.00,0
BulgarianAnalyzer.java,org.apache.lucene.analysis.bg,0,2,2,0.75,0
QueryTermExtractor.java,org.apache.lucene.search.highlight,0,1,1,1.00,0
QueryNodeProcessorImpl.java,org.apache.lucene.queryparser.flexible.core.processors,0,1,1,1.00,0
TestPlainTextDictionary.java,org.apache.lucene.search.spell,0,1,1,1.00,0
MD5Signature.java,org.apache.solr.update.processor,0,1,1,1.00,0
DocumentsWriterDeleteQueue.java,org.apache.lucene.index,0,3,3,0.50,0
StringDistanceFunction.java,org.apache.solr.search.function.distance,0,2,2,0.50,0
ReferenceManager.java,org.apache.lucene.search,0,2,2,0.50,0
FunctionAllGroupHeadsCollector.java,org.apache.lucene.search.grouping.function,0,2,2,0.67,1
ReqOptSumScorer.java,org.apache.lucene.search,0,1,1,1.00,0
SortedDocValuesField.java,org.apache.lucene.document,0,1,1,1.00,0
LuceneJUnit3MethodProvider.java,org.apache.lucene.util,0,1,1,1.00,0
NumberDateFormat.java,org.apache.lucene.queryparser.flexible.standard.config,0,0,0,0.00,0
RemoveUponClose.java,org.apache.lucene.util,0,2,2,0.67,0
AllGroupsCollectorTest.java,org.apache.lucene.search.grouping,0,3,3,0.33,0
FastCharStream.java,org.apache.lucene.queryparser.classic,0,0,0,0.00,0
DIHCache.java,org.apache.solr.handler.dataimport,0,0,0,0.00,0
HighlighterMaxOffsetTest.java,org.apache.solr.highlight,0,1,1,1.00,0
DistanceValueSource.java,org.apache.lucene.spatial.vector,0,2,2,0.50,0
QuickPatchThreadsFilter.java,org.apache.lucene.util,0,0,0,0.00,1
TermsQueryBuilder.java,org.apache.lucene.queryparser.xml.builders,0,0,0,0.00,0
GermanAnalyzer.java,org.apache.lucene.analysis.de,0,3,3,0.60,0
FastVectorHighlighterTest.java,org.apache.solr.highlight,0,1,1,1.00,0
TestDoubleMetaphoneFilterFactory.java,org.apache.lucene.analysis.phonetic,0,1,1,1.00,0
FastOutputStream.java,org.apache.solr.common.util,0,0,0,0.00,0
CompressingTermVectorsWriter.java,org.apache.lucene.codecs.compressing,0,4,4,0.78,0
DirectXmlRequest.java,org.apache.solr.client.solrj.request,0,2,2,0.50,0
TestExpandComponent.java,org.apache.solr.handler.component,0,3,3,0.67,0
TestXIncludeConfig.java,org.apache.solr.core,0,0,0,0.00,0
ZkIndexSchemaReader.java,org.apache.solr.schema,0,3,3,0.50,0
RegexQueryCapable.java,org.apache.lucene.sandbox.queries.regex,0,0,0,0.00,0
TestByteArrayDataInput.java,org.apache.lucene.store,0,0,0,0.00,0
RankQueryTest.java,org.apache.solr.search,0,1,1,1.00,0
TestSchemaResource.java,org.apache.solr.rest.schema,0,1,1,1.00,0
Attribute.java,org.apache.lucene.util,0,0,0,0.00,0
TestJmxIntegration.java,org.apache.solr.core,0,2,2,0.50,0
LeaderFailoverAfterPartitionTest.java,org.apache.solr.cloud,0,5,5,0.33,0
CurrencyFieldOpenExchangeTest.java,org.apache.solr.schema,0,0,0,0.00,0
TestSparseFixedBitSet.java,org.apache.lucene.util,0,1,1,1.00,0
TestUniqueKeyFieldResource.java,org.apache.solr.rest.schema,0,0,0,0.00,0
TestLockFactory.java,org.apache.lucene.store,0,6,6,0.25,1
BlockJoinChildQParserPlugin.java,org.apache.solr.search.join,0,1,1,1.00,0
ConstNumberSource.java,org.apache.lucene.queries.function.valuesource,0,0,0,0.00,0
AddAColumnTransformer.java,org.apache.solr.handler.dataimport,0,0,0,0.00,0
ShingleFilterFactory.java,org.apache.lucene.analysis.shingle,0,1,1,1.00,0
BitDocIdSetCachingWrapperFilter.java,org.apache.lucene.search.join,0,2,2,0.75,2
TestSoraniNormalizationFilterFactory.java,org.apache.lucene.analysis.ckb,0,1,1,1.00,0
DateRangeFieldTest.java,org.apache.solr.schema,0,1,1,1.00,0
ScoreCachingWrappingScorer.java,org.apache.lucene.search,0,3,3,0.33,0
RegexFragmenter.java,org.apache.solr.highlight,0,2,2,0.50,0
NumberRangeFacetsTest.java,org.apache.lucene.spatial.prefix,0,2,2,0.67,0
TestAssertingTermVectorsFormat.java,org.apache.lucene.codecs.asserting,0,1,1,1.00,0
ValueQueryNode.java,org.apache.lucene.queryparser.flexible.core.nodes,0,0,0,0.00,0
TSTAutocomplete.java,org.apache.lucene.search.suggest.tst,0,1,1,1.00,0
EliasFanoDecoder.java,org.apache.lucene.util.packed,0,2,2,0.50,0
RBBIRuleCompiler.java,org.apache.lucene.analysis.icu,0,1,1,1.00,0
SolrjNamedThreadFactory.java,org.apache.solr.common.util,0,0,0,0.00,0
SolrExceptionTest.java,org.apache.solr.client.solrj,0,2,2,0.50,0
IfFunction.java,org.apache.lucene.queries.function.valuesource,0,3,3,0.33,0
FieldAnalysisRequestHandlerTest.java,org.apache.solr.handler,0,2,2,0.67,0
GroupedEndResultTransformer.java,org.apache.solr.search.grouping.endresulttransformer,0,1,1,1.00,0
Benchmark.java,org.apache.lucene.benchmark.byTask,0,2,2,0.50,0
TestMultiPhraseQuery.java,org.apache.lucene.search,0,3,3,0.60,1
TestSimpleSearchEquivalence.java,org.apache.lucene.search,0,0,0,0.00,1
Normalization.java,org.apache.lucene.search.similarities,0,0,0,0.00,1
TestFieldCacheSortRandom.java,org.apache.lucene.uninverting,0,3,3,0.50,2
MapSolrParams.java,org.apache.solr.common.params,0,1,1,1.00,0
GermanMinimalStemFilterFactory.java,org.apache.lucene.analysis.de,0,0,0,0.00,0
OrdsIntersectTermsEnum.java,org.apache.lucene.codecs.blocktreeords,0,1,1,1.00,2
UpdateCommand.java,org.apache.solr.update,0,0,0,0.00,0
TestStemmerOverrideFilterFactory.java,org.apache.lucene.analysis.miscellaneous,0,2,2,0.50,0
LegacyPrefixTree.java,org.apache.lucene.spatial.prefix.tree,0,2,2,0.67,0
SolrCloudPartitioner.java,org.apache.solr.hadoop,0,0,0,0.00,0
ZkSolrResourceLoader.java,org.apache.solr.cloud,0,3,3,0.50,1
SearchClusteringEngine.java,org.apache.solr.handler.clustering,0,0,0,0.00,0
DutchAnalyzer.java,org.apache.lucene.analysis.nl,0,4,4,0.57,0
AbstractSqlEntityProcessorTestCase.java,org.apache.solr.handler.dataimport,0,5,5,0.33,0
BaseFieldTypeResource.java,org.apache.solr.rest.schema,0,3,3,0.33,0
GraphvizFormatter.java,org.apache.lucene.analysis.ja,0,1,1,1.00,0
BenchmarkTestCase.java,org.apache.lucene.benchmark,0,3,3,0.50,0
TokenOffsetPayloadTokenFilter.java,org.apache.lucene.analysis.payloads,0,0,0,0.00,0
TestLengthFilter.java,org.apache.lucene.analysis.miscellaneous,0,2,2,0.80,0
PreAnalyzedField.java,org.apache.solr.schema,0,4,4,0.46,0
FilterPath.java,org.apache.lucene.mockfile,0,2,2,0.67,2
QueryResponse.java,org.apache.solr.client.solrj.response,0,7,7,0.33,0
PrefixTermsEnum.java,org.apache.lucene.search,0,0,0,0.00,0
VersionInfo.java,org.apache.solr.update,0,1,1,1.00,1
CoreMergeIndexesAdminHandlerTest.java,org.apache.solr.handler.admin,0,5,5,0.33,0
IDVersionPostingsFormat.java,org.apache.lucene.codecs.idversion,0,2,2,0.50,0
SuggesterTest.java,org.apache.solr.spelling.suggest,0,1,1,1.00,0
MutableValueDate.java,org.apache.lucene.util.mutable,0,1,1,1.00,0
BaseDirectory.java,org.apache.lucene.store,0,1,1,1.00,1
NodeHash.java,org.apache.lucene.util.fst,0,2,2,0.50,0
NestedQParserPlugin.java,org.apache.solr.search,0,2,2,0.50,0
ControlledRealTimeReopenThread.java,org.apache.lucene.search,0,2,2,0.50,0
ByteUtils.java,org.apache.solr.common.util,0,0,0,0.00,0
HttpSolrClient.java,org.apache.solr.client.solrj.impl,0,2,2,0.75,2
DirectoryFactory.java,org.apache.solr.core,0,7,7,0.25,1
IndexSchemaFactory.java,org.apache.solr.schema,0,0,0,0.00,0
UnsupportedSpatialOperation.java,org.apache.lucene.spatial.query,0,0,0,0.00,0
TestExpressionValidation.java,org.apache.lucene.expressions,0,0,0,0.00,0
TestPrefixRandom.java,org.apache.lucene.search,0,4,4,0.25,0
ValueSourceRangeFilter.java,org.apache.solr.search.function,0,2,2,0.50,1
ExternalFileFieldReloader.java,org.apache.solr.schema,0,1,1,1.00,0
WeightedFieldFragList.java,org.apache.lucene.search.vectorhighlight,0,1,1,1.00,0
SrndPrefixQuery.java,org.apache.lucene.queryparser.surround.query,0,0,0,0.00,0
TestDocTermOrdsRewriteMethod.java,org.apache.lucene.search,0,4,4,0.60,0
TestReplicaProperties.java,org.apache.solr.cloud,0,2,2,0.75,0
TestICUNormalizer2FilterFactory.java,org.apache.lucene.analysis.icu,0,1,1,1.00,0
SolrCore.java,org.apache.solr.core,4,12,16,0.18,4
DIHLogLevels.java,org.apache.solr.handler.dataimport,0,0,0,0.00,0
ExtendedBufferedReaderTest.java,org.apache.solr.internal.csv,0,0,0,0.00,0
SSLMigrationTest.java,org.apache.solr.cloud,0,4,4,0.50,0
TestAssertingDocValuesFormat.java,org.apache.lucene.codecs.asserting,0,1,1,1.00,0
FinnishLightStemmer.java,org.apache.lucene.analysis.fi,0,0,0,0.00,0
IntervalFacets.java,org.apache.solr.request,0,2,2,0.67,0
SolrEncoder.java,org.apache.solr.highlight,0,0,0,0.00,0
Packed64.java,org.apache.lucene.util.packed,0,2,2,0.67,0
TestWildcardRandom.java,org.apache.lucene.search,0,4,4,0.25,0
MiniMRCluster.java,org.apache.solr.hadoop.hack,0,0,0,0.00,0
DocumentLoader.java,org.apache.solr.morphlines.solr,0,0,0,0.00,0
TermFilter.java,org.apache.lucene.queries,0,2,2,0.50,0
NGramTokenizer.java,org.apache.lucene.analysis.ngram,0,3,3,0.62,0
TestHindiNormalizer.java,org.apache.lucene.analysis.hi,0,1,1,1.00,0
ExportQParserPlugin.java,org.apache.solr.search,0,3,3,0.40,1
TestAutomatonQuery.java,org.apache.lucene.search,0,4,4,0.67,0
CustomBufferedIndexInput.java,org.apache.solr.store.blockcache,0,2,2,0.75,0
TestPrefixFilter.java,org.apache.lucene.search,0,2,2,0.50,0
RAMInputStream.java,org.apache.lucene.store,0,2,2,0.50,1
SystemInfoHandlerTest.java,org.apache.solr.handler.admin,0,1,1,1.00,0
TopGroupsResultTransformer.java,org.apache.solr.search.grouping.distributed.shardresultserializer,0,1,1,1.00,0
ClassicTokenizerImpl.java,org.apache.lucene.analysis.standard,0,2,2,0.75,0
TrieLongField.java,org.apache.solr.schema,0,0,0,0.00,0
LimitTokenPositionFilterFactory.java,org.apache.lucene.analysis.miscellaneous,0,0,0,0.00,0
TestCJKBigramFilterFactory.java,org.apache.lucene.analysis.cjk,0,1,1,1.00,0
BoundaryScanner.java,org.apache.lucene.search.vectorhighlight,0,0,0,0.00,0
UnbufferedDataInputInputStream.java,org.apache.solr.hadoop,0,1,1,1.00,0
AutoCommitTest.java,org.apache.solr.update,0,1,1,1.00,0
SpellPossibilityIteratorTest.java,org.apache.solr.spelling,0,1,1,1.00,0
FloatValueFieldType.java,org.apache.solr.schema,0,0,0,0.00,0
SpatialRPTFieldTypeTest.java,org.apache.solr.schema,0,1,1,1.00,0
JoinUtil.java,org.apache.lucene.search.join,0,0,0,0.00,0
RESTfulServerProvider.java,org.apache.solr.util,0,0,0,0.00,0
TestReload.java,org.apache.solr.search,0,0,0,0.00,0
Compressor.java,org.apache.lucene.codecs.compressing,0,0,0,0.00,0
TermsHashPerField.java,org.apache.lucene.index,0,3,3,0.50,0
SanitizeUnknownSolrFieldsBuilder.java,org.apache.solr.morphlines.solr,0,0,0,0.00,0
StopFilterFactory.java,org.apache.lucene.analysis.core,0,2,2,0.67,0
UpdateRequestProcessor.java,org.apache.solr.update.processor,0,0,0,0.00,0
TestInitQParser.java,org.apache.solr.search,0,1,1,1.00,0
DefaultSimilarityFactory.java,org.apache.solr.search.similarities,0,1,1,1.00,0
BloomFilterFactory.java,org.apache.lucene.codecs.bloom,0,0,0,0.00,0
ManagedIndexSchema.java,org.apache.solr.schema,0,6,6,0.38,3
RegexpBoostProcessorFactory.java,org.apache.solr.update.processor,0,1,1,1.00,0
SessionToken.java,org.apache.lucene.replicator,0,1,1,1.00,0
CoreAdminRequest.java,org.apache.solr.client.solrj.request,0,3,3,0.60,0
ArmenianAnalyzer.java,org.apache.lucene.analysis.hy,0,2,2,0.75,0
MorphlineBasicMiniMRTest.java,org.apache.solr.hadoop,0,5,5,0.31,1
RateLimitedIndexOutput.java,org.apache.lucene.store,0,3,3,0.67,0
NoMergePolicy.java,org.apache.lucene.index,0,2,2,0.67,0
UnloadDistributedZkTest.java,org.apache.solr.cloud,0,5,5,0.54,1
BlockLocks.java,org.apache.solr.store.blockcache,0,2,2,0.50,0
TestOverriddenPrefixQueryForCustomFieldType.java,org.apache.solr.search,0,2,2,0.50,0
AbstractSpatialFieldType.java,org.apache.solr.schema,0,2,2,0.80,0
MoreLikeThisComponent.java,org.apache.solr.handler.component,0,3,3,0.33,0
RandomIndexWriter.java,org.apache.lucene.index,0,5,5,0.38,0
TestGalicianAnalyzer.java,org.apache.lucene.analysis.gl,0,2,2,0.67,0
SolrInfoMBeanTest.java,org.apache.solr,0,2,2,0.67,0
NormalizationZ.java,org.apache.lucene.search.similarities,0,0,0,0.00,0
StandardBooleanQueryNode.java,org.apache.lucene.queryparser.flexible.standard.nodes,0,0,0,0.00,0
UpdateParams.java,org.apache.solr.common.params,0,1,1,1.00,0
AbstractSolrTestCase.java,org.apache.solr.util,0,2,2,0.50,0
TestFastWriter.java,org.apache.solr.util,0,1,1,1.00,0
JulInfo.java,org.apache.solr.logging.jul,0,0,0,0.00,0
TestIndicNormalizer.java,org.apache.lucene.analysis.in,0,1,1,1.00,0
SimpleBindings.java,org.apache.lucene.expressions,0,2,2,0.67,0
DefaultEncoder.java,org.apache.solr.highlight,0,1,1,1.00,0
LineDocSourceTest.java,org.apache.lucene.benchmark.byTask.feeds,0,2,2,0.50,0
TestCJKWidthFilterFactory.java,org.apache.lucene.analysis.cjk,0,1,1,1.00,0
Cache.java,org.apache.solr.store.blockcache,0,1,1,1.00,0
CloseTaxonomyIndexTask.java,org.apache.lucene.benchmark.byTask.tasks,0,0,0,0.00,0
DummyExceptionAnnotator.java,org.apache.solr.uima.processor.an,0,0,0,0.00,0
