size, priority, comp, queue, S_Apple, S_Google, S_RIM, S_Intel, S_Igalia, R_Apple, R_Google, R_RIM, R_Intel, R_Igalia, s_exp, r_exp, obsolete, time, outcome,outcome,"loc,time,trans"
14,2,1,1,0,1,0,0,0,0,1,0,0,0,798,1106,FALSE,3.633333333,1,r+,"14,3.63333333333333,r+"
283,2,3,0,1,0,0,0,0,1,0,0,0,0,95,362,FALSE,10.71666667,1,r+,"283,10.7166666666667,r+"
372,2,1,1,0,1,0,0,0,0,1,0,0,0,103,918,TRUE,861.9666667,-1,r-,"372,861.966666666667,r-"
375,2,1,0,0,1,0,0,0,1,0,0,0,0,104,55,TRUE,3.583333333,-1,r-,"375,3.58333333333333,r-"
374,2,1,0,0,1,0,0,0,1,0,0,0,0,105,56,TRUE,2.216666667,-1,r-,"374,2.21666666666667,r-"
379,2,2,3,0,1,0,0,0,0,1,0,0,0,110,943,TRUE,3355.6,1,r+,"379,3355.6,r+"
86,2,2,7,0,1,0,0,0,0,1,0,0,0,85,1863,TRUE,1255.916667,1,r+,"86,1255.91666666667,r+"
8,2,1,2,0,1,0,0,0,1,0,0,0,0,51,532,FALSE,1109.1,1,r+,"8,1109.1,r+"
719,2,1,1,0,0,0,1,0,1,0,0,0,0,217,274,TRUE,26.58333333,1,r+,"719,26.5833333333333,r+"
218,2,4,1,0,1,0,0,0,0,1,0,0,0,801,1111,FALSE,13.46666667,1,r+,"218,13.4666666666667,r+"
155,2,1,0,1,0,0,0,0,1,0,0,0,0,562,47,FALSE,2124.216667,1,r+,"155,2124.21666666667,r+"
4,2,2,0,0,1,0,0,0,0,0,0,0,1,267,649,FALSE,79.95,1,r+,"4,79.95,r+"
132,2,1,1,0,1,0,0,0,0,1,0,0,0,461,1744,FALSE,946.8666667,1,r+,"132,946.866666666667,r+"
16,2,2,0,0,1,0,0,0,1,0,0,0,0,218,542,FALSE,192.6,1,r+,"16,192.6,r+"
299,2,3,1,0,0,1,0,0,1,0,0,0,0,230,283,TRUE,18.55,1,r+,"299,18.55,r+"
30,2,1,1,0,1,0,0,0,1,0,0,0,0,220,543,FALSE,75.53333333,1,r+,"30,75.5333333333333,r+"
107,2,1,0,1,0,0,0,0,1,0,0,0,0,401,269,FALSE,14.93333333,1,r+,"107,14.9333333333333,r+"
5,2,1,0,0,0,0,0,0,1,0,0,0,0,1,183,FALSE,3989.966667,1,r+,"5,3989.96666666667,r+"
632,2,1,0,0,0,1,0,0,1,0,0,0,0,223,268,FALSE,23.5,1,r+,"632,23.5,r+"
52,2,1,2,0,1,0,0,0,0,1,0,0,0,196,917,FALSE,128.5333333,1,r+,"52,128.533333333333,r+"
208,2,1,0,0,0,0,0,0,0,0,1,0,0,16,200,FALSE,220.8,1,r+,"208,220.8,r+"
10,2,1,0,0,1,0,0,0,0,1,0,0,0,493,617,FALSE,8.9,1,r+,"10,8.9,r+"
8,2,1,1,0,0,0,1,0,0,1,0,0,0,17,1732,FALSE,970.9666667,1,r+,"8,970.966666666667,r+"
875,2,3,0,0,1,0,0,0,0,1,0,0,0,155,1728,TRUE,299.8,1,r+,"875,299.8,r+"
931,2,3,0,0,1,0,0,0,0,1,0,0,0,158,1730,TRUE,24.36666667,-1,r-,"931,24.3666666666667,r-"
861,2,3,0,0,1,0,0,0,0,1,0,0,0,169,1758,FALSE,155.2333333,1,r+,"861,155.233333333333,r+"
219,2,2,0,0,1,0,0,0,0,1,0,0,0,190,619,FALSE,56.3,1,r+,"219,56.3,r+"
4,2,1,0,0,1,0,0,0,0,1,0,0,0,194,618,FALSE,3.383333333,1,r+,"4,3.38333333333333,r+"
6,2,1,0,0,0,1,0,0,0,0,1,0,0,27,217,TRUE,2.233333333,-1,r-,"6,2.23333333333333,r-"
6,2,1,0,0,0,1,0,0,0,0,1,0,0,28,218,FALSE,4.933333333,1,r+,"6,4.93333333333333,r+"
1,2,1,1,0,1,0,0,0,0,1,0,0,0,104,510,TRUE,243.7166667,-1,r-,"1,243.716666666667,r-"
5,2,1,0,0,1,0,0,0,0,1,0,0,0,105,514,TRUE,1550.016667,-1,r-,"5,1550.01666666667,r-"
57,2,1,0,0,1,0,0,0,0,1,0,0,0,107,516,TRUE,3035.533333,-1,r-,"57,3035.53333333333,r-"
55,2,1,0,0,1,0,0,0,0,1,0,0,0,108,517,TRUE,254.7833333,-1,r-,"55,254.783333333333,r-"
55,2,1,1,0,1,0,0,0,0,1,0,0,0,110,518,TRUE,212.5333333,-1,r-,"55,212.533333333333,r-"
55,2,1,0,0,1,0,0,0,0,1,0,0,0,111,522,FALSE,184.5333333,1,r+,"55,184.533333333333,r+"
295,2,1,0,0,1,0,0,0,0,1,0,0,0,402,929,FALSE,58.28333333,1,r+,"295,58.2833333333333,r+"
29,2,1,0,0,1,0,0,0,0,1,0,0,0,195,620,FALSE,30.35,1,r+,"29,30.35,r+"
52,2,1,0,0,1,0,0,0,0,1,0,0,0,159,614,FALSE,50.01666667,1,r+,"52,50.0166666666667,r+"
18,2,1,0,0,1,0,0,0,0,1,0,0,0,399,921,FALSE,72.26666667,1,r+,"18,72.2666666666667,r+"
11,2,1,1,0,1,0,0,0,0,1,0,0,0,400,920,FALSE,69.6,1,r+,"11,69.6,r+"
161,2,3,0,1,0,0,0,0,0,1,0,0,0,96,392,TRUE,23.4,1,r+,"161,23.4,r+"
968,2,4,1,1,0,0,0,0,0,1,0,0,0,100,65,FALSE,113.2833333,1,r+,"968,113.283333333333,r+"
1,2,1,0,0,1,0,0,0,0,1,0,0,0,29,916,FALSE,1237.083333,1,r+,"1,1237.08333333333,r+"
24,2,4,0,1,0,0,0,0,1,0,0,0,0,512,583,FALSE,32.33333333,1,r+,"24,32.3333333333333,r+"
29,2,1,0,1,0,0,0,0,1,0,0,0,0,402,271,FALSE,87.76666667,1,r+,"29,87.7666666666667,r+"
38,2,1,1,0,1,0,0,0,0,1,0,0,0,165,1740,TRUE,65.46666667,1,r+,"38,65.4666666666667,r+"
2,2,1,2,0,1,0,0,0,0,1,0,0,0,110,578,FALSE,97.86666667,1,r+,"2,97.8666666666667,r+"
42,2,1,0,0,1,0,0,0,0,1,0,0,0,241,307,TRUE,66.95,1,r+,"42,66.95,r+"
244,2,3,1,0,0,0,0,0,1,0,0,0,0,29,273,TRUE,1326.383333,1,r+,"244,1326.38333333333,r+"
228,2,3,1,0,0,0,0,0,1,0,0,0,0,30,276,FALSE,33.86666667,1,r+,"228,33.8666666666667,r+"
165,2,1,0,1,0,0,0,0,1,0,0,0,0,523,38,TRUE,4175.35,-1,r-,"165,4175.35,r-"
165,2,1,0,1,0,0,0,0,1,0,0,0,0,524,39,FALSE,11.61666667,1,r+,"165,11.6166666666667,r+"
6,2,1,0,1,0,0,0,0,1,0,0,0,0,41,366,FALSE,5.85,1,r+,"6,5.85,r+"
4,2,1,1,0,1,0,0,0,1,0,0,0,0,252,533,TRUE,8.733333333,1,r+,"4,8.73333333333333,r+"
38,2,1,1,0,1,0,0,0,0,1,0,0,0,176,1115,TRUE,424.1166667,1,r+,"38,424.116666666667,r+"
24,2,1,0,0,1,0,0,0,0,1,0,0,0,196,621,FALSE,6.033333333,1,r+,"24,6.03333333333333,r+"
21,2,1,0,0,0,0,0,0,1,0,0,0,0,14,54,TRUE,518,-1,r-,"21,518,r-"
21,2,1,0,0,0,0,0,0,0,1,0,0,0,15,931,TRUE,531.7166667,-1,r-,"21,531.716666666667,r-"
21,2,1,0,0,0,0,0,0,0,1,0,0,0,16,938,TRUE,2788.966667,-1,r-,"21,2788.96666666667,r-"
23,2,1,3,0,0,0,0,0,0,1,0,0,0,21,940,FALSE,553.45,1,r+,"23,553.45,r+"
30,2,1,0,0,0,0,0,0,0,1,0,0,0,35,91,FALSE,15.25,1,r+,"30,15.25,r+"
67,2,1,1,0,1,0,0,0,0,1,0,0,0,19,622,TRUE,36.91666667,-1,r-,"67,36.9166666666667,r-"
66,2,1,0,0,1,0,0,0,0,1,0,0,0,22,626,TRUE,1.85,1,r+,"66,1.85,r+"
66,2,1,0,0,1,0,0,0,0,1,0,0,0,23,627,TRUE,13.76666667,1,r+,"66,13.7666666666667,r+"
68,2,1,1,0,1,0,0,0,0,1,0,0,0,25,631,FALSE,7.716666667,1,r+,"68,7.71666666666667,r+"
301,2,1,0,0,1,0,0,0,0,1,0,0,0,494,625,FALSE,204.7166667,1,r+,"301,204.716666666667,r+"
3,2,1,0,0,0,0,1,0,0,1,0,0,0,219,1749,FALSE,2.35,1,r+,"3,2.35,r+"
8,2,1,2,0,1,0,0,0,0,1,0,0,0,177,1114,FALSE,269.05,1,r+,"8,269.05,r+"
16,2,1,0,0,1,0,0,0,0,1,0,0,0,197,922,FALSE,10.21666667,1,r+,"16,10.2166666666667,r+"
592,2,2,0,0,1,0,0,0,0,1,0,0,0,197,925,FALSE,94.33333333,1,r+,"592,94.3333333333333,r+"
84,2,1,1,0,1,0,0,0,0,1,0,0,0,197,923,TRUE,28.98333333,-1,r-,"84,28.9833333333333,r-"
101,2,1,1,0,1,0,0,0,0,1,0,0,0,198,924,FALSE,2.033333333,1,r+,"101,2.03333333333333,r+"
24,2,1,2,0,1,0,0,0,0,1,0,0,0,198,623,FALSE,15.1,1,r+,"24,15.1,r+"
18,2,1,0,0,0,0,1,0,0,0,0,0,1,27,667,FALSE,494.1666667,1,r+,"18,494.166666666667,r+"
21,2,3,0,0,0,0,1,0,1,0,0,0,0,61,471,TRUE,237.1833333,-1,r-,"21,237.183333333333,r-"
7,2,2,0,0,0,0,1,0,0,0,0,0,0,62,176,TRUE,648.5833333,-1,r-,"7,648.583333333333,r-"
5,2,2,0,0,0,0,1,0,0,0,0,0,0,63,179,TRUE,235.9833333,-1,r-,"5,235.983333333333,r-"
5,2,2,0,0,0,0,1,0,0,0,0,0,0,69,187,TRUE,113.5333333,-1,r-,"5,113.533333333333,r-"
5,2,2,0,0,0,0,1,0,0,0,0,0,0,71,189,TRUE,738.9333333,-1,r-,"5,738.933333333333,r-"
5,2,2,0,0,0,0,1,0,0,0,0,0,0,73,191,TRUE,1671.983333,1,r+,"5,1671.98333333333,r+"
327,2,1,0,0,1,0,0,0,0,1,0,0,0,496,83,TRUE,76.16666667,1,r+,"327,76.1666666666667,r+"
275,2,1,1,0,1,0,0,0,0,1,0,0,0,500,87,FALSE,8.75,1,r+,"275,8.75,r+"
5,2,1,1,0,1,0,0,0,0,1,0,0,0,21,624,FALSE,1.1,1,r+,"5,1.1,r+"
53,2,1,0,0,1,0,0,0,0,1,0,0,0,178,1119,FALSE,204.1166667,1,r+,"53,204.116666666667,r+"
2,2,1,0,0,1,0,0,0,0,1,0,0,0,199,928,TRUE,2.1,-1,r-,"2,2.1,r-"
2,2,1,1,0,1,0,0,0,0,1,0,0,0,200,930,TRUE,50.11666667,-1,r-,"2,50.1166666666667,r-"
9,2,1,2,0,1,0,0,0,0,1,0,0,0,201,932,FALSE,436.95,1,r+,"9,436.95,r+"
20,2,2,1,0,1,0,0,0,0,1,0,0,0,192,926,FALSE,15.65,1,r+,"20,15.65,r+"
75,2,2,1,0,1,0,0,0,1,0,0,0,0,199,53,TRUE,107.0333333,-1,r-,"75,107.033333333333,r-"
75,2,2,0,0,1,0,0,0,0,1,0,0,0,200,628,FALSE,46.71666667,1,r+,"75,46.7166666666667,r+"
49,2,1,0,0,1,0,0,0,0,1,0,0,0,252,667,FALSE,243.4666667,1,r+,"49,243.466666666667,r+"
40,2,3,0,1,0,0,0,0,1,0,0,0,0,514,544,FALSE,8.016666667,1,r+,"40,8.01666666666667,r+"
25,2,1,0,0,1,0,0,0,1,0,0,0,0,65,536,TRUE,16.01666667,1,r+,"25,16.0166666666667,r+"
44,2,0,0,0,1,0,0,0,0,1,0,0,0,201,1739,FALSE,74.6,1,r+,"44,74.6,r+"
2,2,1,1,0,1,0,0,0,0,1,0,0,0,166,619,FALSE,159.6166667,1,r+,"2,159.616666666667,r+"
2,2,1,1,0,1,0,0,0,0,1,0,0,0,403,933,FALSE,460.1166667,1,r+,"2,460.116666666667,r+"
183,2,1,0,0,1,0,0,0,0,1,0,0,0,243,308,TRUE,7.116666667,1,r+,"183,7.11666666666667,r+"
309,2,1,0,0,0,0,0,0,0,1,0,0,0,24,1118,FALSE,12.31666667,1,r+,"309,12.3166666666667,r+"
30,2,1,0,0,1,0,0,0,0,1,0,0,0,460,1743,FALSE,967.3666667,1,r+,"30,967.366666666667,r+"
328,2,4,1,0,0,0,0,0,1,0,0,0,0,45,569,TRUE,5483.866667,-1,r-,"328,5483.86666666667,r-"
334,2,4,2,0,0,0,0,0,1,0,0,0,0,47,1225,TRUE,316.75,-1,r-,"334,316.75,r-"
312,2,4,0,0,0,0,0,0,1,0,0,0,0,50,582,TRUE,356.3,-1,r-,"312,356.3,r-"
316,2,4,2,0,0,0,0,0,1,0,0,0,0,51,584,TRUE,12.61666667,-1,r-,"316,12.6166666666667,r-"
314,2,4,2,0,0,0,0,0,1,0,0,0,0,53,586,TRUE,785,-1,r-,"314,785,r-"
310,2,4,2,0,0,0,0,0,1,0,0,0,0,54,589,TRUE,1.65,1,r+,"310,1.65,r+"
312,2,4,0,0,0,0,0,0,1,0,0,0,0,56,610,TRUE,4963.316667,1,r+,"312,4963.31666666667,r+"
312,2,4,0,0,0,0,0,0,1,0,0,0,0,57,615,TRUE,81.28333333,1,r+,"312,81.2833333333333,r+"
360,2,5,0,0,0,0,0,0,1,0,0,0,0,59,618,TRUE,3448.1,-1,r-,"360,3448.1,r-"
377,2,5,0,0,0,0,0,0,1,0,0,0,0,60,621,TRUE,7221.083333,1,r+,"377,7221.08333333333,r+"
26,2,1,0,0,1,0,0,0,0,1,0,0,0,32,932,FALSE,7210.816667,1,r+,"26,7210.81666666667,r+"
4,2,0,1,0,1,0,0,0,0,1,0,0,0,4,1899,TRUE,107.25,1,r+,"4,107.25,r+"
4,2,0,0,0,1,0,0,0,0,1,0,0,0,5,1907,FALSE,148.45,1,r+,"4,148.45,r+"
121,2,1,0,0,1,0,0,0,0,1,0,0,0,26,291,TRUE,125.6166667,-1,r-,"121,125.616666666667,r-"
102,2,1,0,0,1,0,0,0,0,1,0,0,0,27,293,FALSE,8.616666667,1,r+,"102,8.61666666666667,r+"
2,2,1,1,0,1,0,0,0,0,1,0,0,0,217,335,FALSE,1.4,1,r+,"2,1.4,r+"
13,2,1,0,0,0,1,0,0,0,0,1,0,0,105,227,TRUE,429.1666667,1,r+,"13,429.166666666667,r+"
6,2,1,0,1,0,0,0,0,1,0,0,0,0,147,269,FALSE,783.95,1,r+,"6,783.95,r+"
31,2,1,2,0,1,0,0,0,1,0,0,0,0,225,272,TRUE,389.2833333,-1,r-,"31,389.283333333333,r-"
5,2,1,0,0,0,0,1,0,1,0,0,0,0,22,147,TRUE,984.0666667,-1,r-,"5,984.066666666667,r-"
5,2,1,0,0,0,0,0,0,0,0,0,1,0,75,407,FALSE,45.98333333,1,r+,"5,45.9833333333333,r+"
50,2,1,0,0,1,0,0,0,0,1,0,0,0,497,86,FALSE,33.58333333,1,r+,"50,33.5833333333333,r+"
35,2,2,0,0,0,0,0,0,0,1,0,0,0,36,92,TRUE,2.616666667,1,r+,"35,2.61666666666667,r+"
35,2,2,0,0,0,0,0,0,0,1,0,0,0,37,93,FALSE,18.13333333,1,r+,"35,18.1333333333333,r+"
83,2,1,1,0,1,0,0,0,0,1,0,0,0,404,934,FALSE,0.516666667,1,r+,"83,0.516666666666667,r+"
28,2,1,1,0,1,0,0,0,0,1,0,0,0,498,84,FALSE,15.8,1,r+,"28,15.8,r+"
119,2,1,2,0,1,0,0,0,0,1,0,0,0,198,89,FALSE,295.55,1,r+,"119,295.55,r+"
63,2,1,3,0,1,0,0,0,0,1,0,0,0,499,85,FALSE,5.5,1,r+,"63,5.5,r+"
2,2,1,0,0,0,0,0,0,1,0,0,0,0,3,282,FALSE,1.316666667,1,r+,"2,1.31666666666667,r+"
6,2,1,1,0,1,0,0,0,0,1,0,0,0,318,88,FALSE,14.51666667,1,r+,"6,14.5166666666667,r+"
35,2,1,1,0,1,0,0,0,0,1,0,0,0,193,935,FALSE,43.6,1,r+,"35,43.6,r+"
100,2,1,1,0,1,0,0,0,0,1,0,0,0,406,936,FALSE,0.866666667,1,r+,"100,0.866666666666667,r+"
8,2,1,1,0,1,0,0,0,0,1,0,0,0,194,941,TRUE,5255.216667,-1,r-,"8,5255.21666666667,r-"
442,2,1,1,0,1,0,0,0,0,1,0,0,0,195,958,TRUE,11.33333333,-1,r-,"442,11.3333333333333,r-"
441,2,1,1,0,1,0,0,0,0,1,0,0,0,198,960,FALSE,10.35,1,r+,"441,10.35,r+"
46,2,1,0,0,1,0,0,0,0,1,0,0,0,179,1126,FALSE,4831.366667,1,r+,"46,4831.36666666667,r+"
331,2,1,2,0,1,0,0,0,0,1,0,0,0,320,942,FALSE,4132.783333,1,r+,"331,4132.78333333333,r+"
6,2,1,0,0,0,0,0,0,1,0,0,0,0,1,57,TRUE,36.65,1,r+,"6,36.65,r+"
6,2,1,0,0,0,0,0,0,1,0,0,0,0,2,58,FALSE,170.5333333,1,r+,"6,170.533333333333,r+"
120,2,1,1,0,1,0,0,0,0,1,0,0,0,207,946,FALSE,7.75,1,r+,"120,7.75,r+"
51,2,1,1,0,1,0,0,0,0,1,0,0,0,501,90,FALSE,123.1,1,r+,"51,123.1,r+"
35,2,2,0,1,0,0,0,0,1,0,0,0,0,102,1223,TRUE,4343.85,-1,r-,"35,4343.85,r-"
40,2,2,0,1,0,0,0,0,1,0,0,0,0,103,1228,FALSE,1630.3,1,r+,"40,1630.3,r+"
35,2,1,0,1,0,0,0,0,1,0,0,0,0,159,50,FALSE,1.5,1,r+,"35,1.5,r+"
143,2,1,0,0,1,0,0,0,0,1,0,0,0,502,91,TRUE,317.9333333,1,r+,"143,317.933333333333,r+"
166,2,1,0,0,1,0,0,0,0,1,0,0,0,503,629,FALSE,2707.35,1,r+,"166,2707.35,r+"
18,2,1,0,0,1,0,0,0,0,1,0,0,0,62,1752,TRUE,31.76666667,1,r+,"18,31.7666666666667,r+"
22,2,1,0,0,1,0,0,0,0,1,0,0,0,63,1754,FALSE,6.283333333,1,r+,"22,6.28333333333333,r+"
30,2,3,1,0,1,0,0,0,0,1,0,0,0,173,927,FALSE,4329.45,1,r+,"30,4329.45,r+"
290,2,1,0,0,0,0,1,0,1,0,0,0,0,219,278,TRUE,36.8,1,r+,"290,36.8,r+"
117,2,2,0,0,1,0,0,0,0,1,0,0,0,430,1019,TRUE,28.08333333,-1,r-,"117,28.0833333333333,r-"
140,2,2,0,0,1,0,0,0,0,1,0,0,0,432,1020,TRUE,978.2666667,1,r+,"140,978.266666666667,r+"
5,2,2,0,0,1,0,0,0,0,1,0,0,0,17,1935,TRUE,2235.6,1,r+,"5,2235.6,r+"
5,2,2,0,0,1,0,0,0,0,1,0,0,0,19,1938,TRUE,22.36666667,1,r+,"5,22.3666666666667,r+"
5,2,2,0,0,1,0,0,0,0,1,0,0,0,20,1939,TRUE,11.7,1,r+,"5,11.7,r+"
5,2,2,0,0,1,0,0,0,0,1,0,0,0,21,1941,TRUE,2.483333333,1,r+,"5,2.48333333333333,r+"
5,2,2,0,0,1,0,0,0,0,1,0,0,0,25,1942,FALSE,0.883333333,1,r+,"5,0.883333333333333,r+"
1,2,1,0,1,0,0,0,0,1,0,0,0,0,35,472,FALSE,338.6666667,1,r+,"1,338.666666666667,r+"
48,2,2,0,0,1,0,0,0,0,1,0,0,0,804,50,FALSE,5703.766667,1,r+,"48,5703.76666666667,r+"
6,2,1,0,0,0,0,0,0,0,0,1,0,0,32,237,FALSE,6.333333333,1,r+,"6,6.33333333333333,r+"
10,2,1,0,0,0,0,0,0,1,0,0,0,0,177,541,FALSE,28.7,1,r+,"10,28.7,r+"
515,2,4,0,0,1,0,0,0,0,1,0,0,0,133,405,TRUE,510.5166667,1,r+,"515,510.516666666667,r+"
33,2,2,0,0,1,0,0,0,0,1,0,0,0,1,356,TRUE,5565.916667,-1,r-,"33,5565.91666666667,r-"
33,2,2,0,0,1,0,0,0,0,1,0,0,0,3,363,TRUE,2733.116667,1,r+,"33,2733.11666666667,r+"
274,2,4,0,0,1,0,0,0,0,1,0,0,0,806,94,FALSE,9.383333333,1,r+,"274,9.38333333333333,r+"
4,2,1,0,0,1,0,0,0,0,1,0,0,0,66,311,FALSE,699.2833333,1,r+,"4,699.283333333333,r+"
49,2,1,0,0,1,0,0,0,1,0,0,0,0,278,623,TRUE,435,-1,r-,"49,435,r-"
62,2,1,0,1,0,0,0,0,1,0,0,0,0,77,419,FALSE,2127.233333,1,r+,"62,2127.23333333333,r+"
107,2,2,0,0,1,0,0,0,0,1,0,0,0,807,95,FALSE,6.75,1,r+,"107,6.75,r+"
31,2,1,0,0,1,0,0,0,0,1,0,0,0,808,96,FALSE,8.033333333,1,r+,"31,8.03333333333333,r+"
58,2,1,0,1,0,0,0,0,0,1,0,0,0,516,338,FALSE,14.26666667,1,r+,"58,14.2666666666667,r+"
48,2,1,0,1,0,0,0,0,1,0,0,0,0,520,279,FALSE,6.633333333,1,r+,"48,6.63333333333333,r+"
5,2,1,0,0,0,0,0,0,0,0,0,1,0,76,411,FALSE,18.31666667,1,r+,"5,18.3166666666667,r+"
9,2,1,1,0,0,0,0,0,0,0,0,1,0,77,410,FALSE,2.383333333,1,r+,"9,2.38333333333333,r+"
2,2,1,0,0,1,0,0,0,0,1,0,0,0,165,97,TRUE,5.066666667,1,r+,"2,5.06666666666667,r+"
88,2,1,0,0,1,0,0,0,0,1,0,0,0,167,98,FALSE,16.91666667,1,r+,"88,16.9166666666667,r+"
48,2,1,0,0,1,0,0,0,0,1,0,0,0,168,99,FALSE,2.333333333,1,r+,"48,2.33333333333333,r+"
341,2,3,1,0,0,0,0,0,1,0,0,0,0,63,546,TRUE,46.78333333,1,r+,"341,46.7833333333333,r+"
351,2,3,1,0,0,0,0,0,0,0,1,0,0,64,204,TRUE,686.8166667,-1,r-,"351,686.816666666667,r-"
353,2,3,0,0,0,0,0,0,1,0,0,0,0,65,285,FALSE,1279.75,1,r+,"353,1279.75,r+"
10,2,1,1,0,1,0,0,0,0,0,1,0,0,44,209,FALSE,903.35,1,r+,"10,903.35,r+"
10,2,1,0,0,1,0,0,0,0,1,0,0,0,247,1760,FALSE,18.3,1,r+,"10,18.3,r+"
9,2,1,1,0,1,0,0,0,0,1,0,0,0,197,923,FALSE,67.66666667,1,r+,"9,67.6666666666667,r+"
2465,2,1,1,0,0,0,0,1,0,1,0,0,0,214,122,FALSE,391.8666667,1,r+,"2465,391.866666666667,r+"
12,2,3,0,1,0,0,0,0,1,0,0,0,0,101,381,FALSE,3.1,1,r+,"12,3.1,r+"
1,2,1,0,0,1,0,0,0,0,0,0,0,0,99,101,TRUE,3.783333333,1,r+,"1,3.78333333333333,r+"
74,2,1,0,0,1,0,0,0,1,0,0,0,0,169,549,FALSE,12.63333333,-1,r-,"74,12.6333333333333,r-"
31,2,1,0,1,0,0,0,0,1,0,0,0,0,160,51,FALSE,10.06666667,1,r+,"31,10.0666666666667,r+"
1,2,1,0,1,0,0,0,0,1,0,0,0,0,121,270,FALSE,6.3,1,r+,"1,6.3,r+"
1,2,1,0,1,0,0,0,0,1,0,0,0,0,120,368,FALSE,40.58333333,1,r+,"1,40.5833333333333,r+"
70,2,1,0,0,1,0,0,0,0,1,0,0,0,119,1770,FALSE,4132.766667,1,r+,"70,4132.76666666667,r+"
10,2,1,0,0,0,0,1,0,0,1,0,0,0,35,600,FALSE,2945.833333,1,r+,"10,2945.83333333333,r+"
3,2,1,0,1,0,0,0,0,1,0,0,0,0,154,111,FALSE,29.6,1,r+,"3,29.6,r+"
1760,2,4,1,0,1,0,0,0,0,1,0,0,0,810,1776,TRUE,3744.083333,-1,r-,"1760,3744.08333333333,r-"
3494,2,5,0,0,0,0,0,0,0,1,0,0,0,188,1950,FALSE,1140.883333,1,r+,"3494,1140.88333333333,r+"
8,2,1,0,0,0,0,0,0,1,0,0,0,0,24,179,FALSE,936.2333333,1,r+,"8,936.233333333333,r+"
492,2,4,0,1,0,0,0,0,1,0,0,0,0,106,547,FALSE,1191.383333,1,r+,"492,1191.38333333333,r+"
27,2,1,0,0,1,0,0,0,0,1,0,0,0,219,397,FALSE,1759.033333,1,r+,"27,1759.03333333333,r+"
48,2,1,0,0,0,1,0,0,0,0,1,0,0,226,249,FALSE,1613.4,1,r+,"48,1613.4,r+"
740,2,3,2,0,1,0,0,0,0,1,0,0,0,463,1764,FALSE,97.41666667,1,r+,"740,97.4166666666667,r+"
174,2,1,3,0,1,0,0,0,0,1,0,0,0,464,1765,FALSE,79,1,r+,"174,79,r+"
584,2,4,0,1,0,0,0,0,1,0,0,0,0,109,548,FALSE,560.95,1,r+,"584,560.95,r+"
61,2,2,1,0,0,0,0,0,1,0,0,0,0,27,181,TRUE,34.05,1,r+,"61,34.05,r+"
60,2,2,1,0,0,0,0,0,1,0,0,0,0,28,182,TRUE,437.4666667,1,r+,"60,437.466666666667,r+"
90,2,2,1,0,0,0,0,0,1,0,0,0,0,29,195,TRUE,209,1,r+,"90,209,r+"
106,2,2,0,0,0,0,0,0,1,0,0,0,0,30,197,TRUE,282.8333333,1,r+,"106,282.833333333333,r+"
106,2,2,0,0,0,0,0,0,1,0,0,0,0,34,203,TRUE,1643.416667,1,r+,"106,1643.41666666667,r+"
110,2,2,0,0,0,0,0,0,1,0,0,0,0,40,215,TRUE,25.81666667,1,r+,"110,25.8166666666667,r+"
110,2,2,0,0,0,0,0,0,1,0,0,0,0,41,216,FALSE,245.6666667,1,r+,"110,245.666666666667,r+"
2,2,1,0,0,1,0,0,0,0,1,0,0,0,67,315,FALSE,1061.566667,1,r+,"2,1061.56666666667,r+"
7,2,1,1,0,0,1,0,0,0,0,1,0,0,106,243,FALSE,535.2666667,1,r+,"7,535.266666666667,r+"
2,2,1,1,0,1,0,0,0,0,1,0,0,0,68,314,FALSE,900.4166667,1,r+,"2,900.416666666667,r+"
14,2,2,0,0,1,0,0,0,1,0,0,0,0,322,396,TRUE,4.2,1,r+,"14,4.2,r+"
28,2,2,0,0,1,0,0,0,1,0,0,0,0,323,398,FALSE,1409.85,1,r+,"28,1409.85,r+"
6,2,1,0,0,1,0,0,0,0,1,0,0,0,201,630,FALSE,13.11666667,1,r+,"6,13.1166666666667,r+"
6,2,1,1,0,1,0,0,0,0,1,0,0,0,254,396,TRUE,389.7333333,1,r+,"6,389.733333333333,r+"
16,2,1,0,0,1,0,0,0,0,1,0,0,0,180,63,FALSE,594.8666667,1,r+,"16,594.866666666667,r+"
2,2,1,0,0,1,0,0,0,0,1,0,0,0,206,945,FALSE,16.25,1,r+,"2,16.25,r+"
20,2,1,1,0,1,0,0,0,0,1,0,0,0,181,1127,FALSE,735.2,1,r+,"20,735.2,r+"
59,2,1,2,0,1,0,0,0,0,1,0,0,0,182,1128,FALSE,715.7833333,1,r+,"59,715.783333333333,r+"
10,2,1,3,0,1,0,0,0,0,1,0,0,0,183,1129,FALSE,700.1,1,r+,"10,700.1,r+"
15,2,1,0,0,0,0,0,0,0,0,0,1,0,79,414,FALSE,4.566666667,1,r+,"15,4.56666666666667,r+"
12,2,1,0,0,1,0,0,0,0,1,0,0,0,321,92,FALSE,5.8,1,r+,"12,5.8,r+"
4,2,1,0,0,0,0,0,0,0,1,0,0,0,139,638,FALSE,1054.916667,1,r+,"4,1054.91666666667,r+"
11,2,1,0,0,1,0,0,0,0,1,0,0,0,26,635,FALSE,1304.8,1,r+,"11,1304.8,r+"
96,2,2,4,0,1,0,0,0,0,1,0,0,0,184,1135,TRUE,1765.683333,-1,r-,"96,1765.68333333333,r-"
